trial,condition,task,t_s,gt_nmpkg,model_out_nmpkg
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2500035939999634,-0.15198357301807677,-0.11790460428540682
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.259999870999991,-0.13643415710284618,-0.10147163447875715
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2699970119999762,-0.12156126142499223,-0.08428105397531949
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.280002536999973,-0.10695389923504325,-0.06646047216599511
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2899991020000243,-0.09221461580513536,-0.048183454041104634
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.3000006270000313,-0.07703596131743423,-0.029653403988599485
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.309998759999985,-0.061222287671769654,-0.011085889174133758
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.3200005090000104,-0.0446475116013221,0.007308618977711584
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.3299995700000409,-0.027229367385234522,0.025339722181655804
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.339996807000034,-0.008960633873243433,0.04284832989049133
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.349997085000041,0.010046583830120796,0.05971331616534137
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.3599988659999553,0.029629170319043944,0.07585348489782621
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.369996518999983,0.04970688606087059,0.09122538492404773
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.380000156000051,0.07033364190213172,0.10581797523944023
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.3899995369999942,0.09170880945561925,0.11964534141936148
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4000395909999952,0.11415282110414206,0.13273862478268236
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4099992269999575,0.13796475297593327,0.14513811948094482
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.419997264000017,0.16326415927669752,0.1568862135355476
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4299996849999843,0.1899921209983272,0.16802157752246533
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4399974020000172,0.2180821540580459,0.17857478302805757
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.44999911900004,0.24746683922401289,0.1885653696507332
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4599984039999754,0.2777159529437435,0.1980002625534648
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.470002873999988,0.30794031978781383,0.20687336215202493
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4799972619999835,0.3372980874714614,0.21516608350195832
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4900016999999934,0.365279924846705,0.22284862064210642
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4999977530000024,0.39137390625210283,0.2298817503464853
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.509999310000012,0.41469824107206815,0.23621905632688944
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5199971230000529,0.433933808726084,0.24180952023932692
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5299999600000547,0.44743338090547374,0.2466004559462457
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5400010370000246,0.4535306928043163,0.25054073537368177
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5499987540000575,0.4510509516794303,0.2535841702271222
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5599996390000115,0.43959267320113615,0.2556928050754676
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5699964599999703,0.4194219101327933,0.2568397943177687
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5799986250000302,0.39159602610383504,0.2570115278243627
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5899983580000026,0.3583254385897081,0.2562087643166393
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5999998830000095,0.32268262118636554,0.254446717701951
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6100008319999688,0.28766163740481965,0.2517542719773641
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.619998709000015,0.255461500228554,0.24817270255851948
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6299989550000191,0.22727220941789475,0.24375438208126596
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.639997247999986,0.20330040452970727,0.2385618991846628
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6499995090000539,0.1829556350636496,0.23266781938586859
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6599976740000102,0.16523329660816552,0.2261550194193151
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6699962870000036,0.14916500871667232,0.21911721747616122
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6799974279999788,0.13414880638475973,0.21165909511508696
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6899992730000122,0.12007112155262203,0.20389533155917772
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6999957740000582,0.10723287463845177,0.19594797302628872
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7099953150000147,0.09615007490161984,0.18794181713656566
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7199998160000405,0.08731809149066203,0.17999784860694373
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.729999901000042,0.08101727705412504,0.17222514409710812
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.739996882000014,0.07720853265174228,0.16471199913948706
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7499978949999786,0.07553303505159847,0.1575172608921414
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7600014050000254,0.07540032770554848,0.1506629418704635
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7699983859999975,0.07612927650202997,0.1441291321929752
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7800030790000392,0.07709927581392208,0.1378520336197241
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7899993879999556,0.07787359158545289,0.13172563391830214
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7999988010000152,0.07826952904705266,0.12560715792785626
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8099974780000139,0.07836659918629611,0.11932601197059672
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8199986829999943,0.07845921285019877,0.11269553108650962
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8299987359999932,0.07897140294813149,0.10552650250556928
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8399984049999603,0.0803568556902023,0.09764122983963736
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8499993540000332,0.0830060050501,0.0888868591650609
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8599979030000213,0.08717050949847562,0.07914682079283887
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8699981800000387,0.09290182981863104,0.06834952836220422
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8799976249999872,0.0999977172019693,0.05647387116079201
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8900003979999838,0.10795400937796694,0.04355146548283499
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8999990109999771,0.11591981977034393,0.029666012596582376
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9099978159999864,0.1226695098414671,0.014950362158944047
