trial,condition,task,t_s,gt_nmpkg,model_out_nmpkg
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0199970099999973,-0.3339642309302414,-0.3016786547988655
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0300009640000098,-0.3579657306432934,-0.3077648648928926
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0400035430000116,-0.38908549787685465,-0.3140162404158177
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0499979290000283,-0.42425723190859715,-0.32012684462991253
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0599975310000218,-0.45990629619414697,-0.3257328839318516
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.069995308999978,-0.49216810413178824,-0.3304400964749278
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0800004159999617,-0.5174773472079025,-0.33385933370750254
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0899994420000212,-0.533664145085687,-0.3356454242155178
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.100002117000031,-0.5406937253559864,-0.3355335477673634
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1100012389999847,-0.5403201578466961,-0.333367681024248
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.120001769000055,-0.5346863498808768,-0.32911703926117064
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1299975320000613,-0.5250443986835179,-0.3228784389620303
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1400043339999684,-0.5117019867168189,-0.314864672352117
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.149997055999961,-0.49475444897556636,-0.30538090372610055
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1599966590000577,-0.4746230918725845,-0.29479249833020377
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1699990130000515,-0.45208192954711757,-0.2834884647757269
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1799961510000685,-0.4280144191095785,-0.271844841320441
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1900002339999673,-0.40323145432065666,-0.2601919658267148
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1999992280000242,-0.3784414359223524,-0.24878875352579724
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.209998478999978,-0.35424072754929525,-0.23780600236935176
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.219995809000011,-0.33099791158449526,-0.22731951171698422
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2299985150000339,-0.30879213017220764,-0.21731260847272416
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2399990779999825,-0.28757150450664937,-0.20768668216468972
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2499990320000052,-0.26735201408713494,-0.19827764473338183
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.259993866000059,-0.24832302443935267,-0.18887589348202372
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.269996413000058,-0.2308662435688555,-0.17924734660771985
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2799991189999673,-0.2154452997551713,-0.16915337877607348
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2900009940000245,-0.20242169289557282,-0.1583679334358897
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.299999028000002,-0.19192631047653871,-0.14669065894342048
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.3099979900000562,-0.1838096995842951,-0.13395554856217753
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.319996025000023,-0.17762617612673673,-0.12003520554908699
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.3299983470000143,-0.17268384707904982,-0.10484144278765735
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.3399996460000239,-0.16818412575736957,-0.0883233885110383
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.3500009120000414,-0.16338764734175715,-0.07046452395698441
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.3600016980000191,-0.15771801184896211,-0.05128005430548268
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.3699981009999647,-0.15073836043279779,-0.030815683733835725
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.379990727000063,-0.14212501273504596,-0.009148275527451104
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.3899965049999992,-0.13175156196538731,0.01361184642876865
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.400000011999964,-0.11970398675163804,0.0373178830177594
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4099997099999655,-0.10614707050923597,0.06178422690954778
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.419998736000025,-0.09123463117013778,0.08678632369310321
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4299987230000397,-0.07512386051120852,0.11206396559971867
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4399996050000254,-0.0580054740505272,0.137328652060728
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4499949830000105,-0.0401503013479314,0.1622748626118157
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.460001497999997,-0.0219504680187855,0.186594298247219
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4699987320000218,-0.003886582415853616,0.20999152953945754
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4800050549999924,0.013539662150824104,0.23219916800188645
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.4900014890000648,0.029871979660278433,0.25299070739854335
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.499993795000023,0.04478224107495443,0.27218954638712245
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5100034460000415,0.05814587122822856,0.2896733197756936
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5199911120000706,0.07012218317385059,0.3053734027899606
